"","ano","semana_epidemiologica","fecha_inicio_semana_epidemiologica","grupo_etario","departamento_residencia","n_notificaciones","n_confirmados_probables_fis","n_confirmados_por_laboratorio","n_internados_fecha_internacion","n_internados_uti_fecha_internacion","n_fallecidos_confirmados_por_laboratorio","Latitude","Longitud"
"3798",2024,7,2024-02-11,"[20,30)","COMUNA 13",6,10,8,2,0,0,"-34.721.933","-58.272.752"
"3799",2024,7,2024-02-11,"[30,40)","COMUNA 13",3,3,2,0,0,0,"-34.721.933","-58.272.752"
"3800",2024,7,2024-02-11,"[40,50)","COMUNA 13",6,2,1,0,0,0,"-34.721.933","-58.272.752"
"3801",2024,7,2024-02-11,"[50,60)","COMUNA 13",3,3,1,1,0,0,"-34.721.933","-58.272.752"
"3802",2024,7,2024-02-11,"[60,70)","COMUNA 13",3,4,3,0,0,0,"-34.721.933","-58.272.752"
"3803",2024,7,2024-02-11,"[70,80)","COMUNA 13",6,2,2,0,0,0,"-34.721.933","-58.272.752"
"3804",2024,7,2024-02-11,"[0,10)","COMUNA 14",1,0,0,0,0,0,"-34.738.059","-58.261.706"
"3805",2024,7,2024-02-11,"[10,20)","COMUNA 14",3,6,3,0,0,0,"-34.738.059","-58.261.706"
"3806",2024,7,2024-02-11,"[20,30)","COMUNA 14",4,3,3,0,0,0,"-34.738.059","-58.261.706"
"3807",2024,7,2024-02-11,"[30,40)","COMUNA 14",10,8,6,1,0,0,"-34.738.059","-58.261.706"
"3808",2024,7,2024-02-11,"[40,50)","COMUNA 14",4,5,3,0,0,0,"-34.738.059","-58.261.706"
"3809",2024,7,2024-02-11,"[50,60)","COMUNA 14",5,7,5,0,0,0,"-34.738.059","-58.261.706"
"3810",2024,7,2024-02-11,"[60,70)","COMUNA 14",7,9,7,0,0,0,"-34.738.059","-58.261.706"
"3811",2024,7,2024-02-11,"[70,80)","COMUNA 14",5,3,2,0,0,0,"-34.738.059","-58.261.706"
"3812",2024,7,2024-02-11,"[0,10)","COMUNA 15",3,3,3,0,0,0,"-34.754.920","-58.250.315"
"3813",2024,7,2024-02-11,"[10,20)","COMUNA 15",3,12,11,0,0,0,"-34.754.920","-58.250.315"
"3814",2024,7,2024-02-11,"[20,30)","COMUNA 15",8,13,12,0,0,0,"-34.754.920","-58.250.315"
"3815",2024,7,2024-02-11,"[30,40)","COMUNA 15",11,19,18,0,0,0,"-34.754.920","-58.250.315"
"3816",2024,7,2024-02-11,"[40,50)","COMUNA 15",14,18,17,0,0,0,"-34.754.920","-58.250.315"
"3817",2024,7,2024-02-11,"[50,60)","COMUNA 15",9,17,15,0,0,0,"-34.754.920","-58.250.315"
"3818",2024,7,2024-02-11,"[60,70)","COMUNA 15",8,11,10,0,0,0,"-34.754.920","-58.250.315"
"3819",2024,7,2024-02-11,"[70,80)","COMUNA 15",2,4,4,1,0,0,"-34.754.920","-58.250.315"
"3820",2024,7,2024-02-11,"[80,90)","COMUNA 15",2,1,1,0,0,0,"-34.754.920","-58.250.315"
"3821",2024,7,2024-02-11,"[0,10)","COMUNA 2",3,3,0,0,0,0,"-34.606.241","-58.374.636"
"3822",2024,7,2024-02-11,"[20,30)","COMUNA 2",6,4,4,0,0,0,"-34.606.241","-58.374.636"
"3823",2024,7,2024-02-11,"[30,40)","COMUNA 2",3,4,2,0,0,0,"-34.606.241","-58.374.636"
"3824",2024,7,2024-02-11,"[50,60)","COMUNA 2",1,4,3,0,0,0,"-34.606.241","-58.374.636"
"3825",2024,7,2024-02-11,"[60,70)","COMUNA 2",2,1,0,0,0,0,"-34.606.241","-58.374.636"
"3826",2024,7,2024-02-11,"[70,80)","COMUNA 2",1,1,1,0,0,0,"-34.606.241","-58.374.636"
"3827",2024,7,2024-02-11,"[80,90)","COMUNA 2",1,0,0,0,0,0,"-34.606.241","-58.374.636"
"3828",2024,7,2024-02-11,"[90,100)","COMUNA 2",1,1,1,0,0,0,"-34.606.241","-58.374.636"
"3829",2024,7,2024-02-11,"[10,20)","COMUNA 3",5,7,6,0,0,0,"-34.611.339","-58.366.940"
"3830",2024,7,2024-02-11,"[20,30)","COMUNA 3",6,3,3,0,0,0,"-34.611.339","-58.366.940"
"3831",2024,7,2024-02-11,"[30,40)","COMUNA 3",5,8,8,0,0,0,"-34.611.339","-58.366.940"
"3832",2024,7,2024-02-11,"[40,50)","COMUNA 3",8,11,10,0,0,0,"-34.611.339","-58.366.940"
"3833",2024,7,2024-02-11,"[50,60)","COMUNA 3",5,4,1,1,0,0,"-34.611.339","-58.366.940"
"3834",2024,7,2024-02-11,"[60,70)","COMUNA 3",2,2,2,0,0,0,"-34.611.339","-58.366.940"
"3835",2024,7,2024-02-11,"[0,10)","COMUNA 4",11,3,3,0,0,0,"-34.617.566","-58.358.616"
"3836",2024,7,2024-02-11,"[10,20)","COMUNA 4",9,5,2,0,0,0,"-34.617.566","-58.358.616"
"3837",2024,7,2024-02-11,"[20,30)","COMUNA 4",15,17,13,2,0,0,"-34.617.566","-58.358.616"
"3838",2024,7,2024-02-11,"[30,40)","COMUNA 4",8,9,7,2,0,0,"-34.617.566","-58.358.616"
"3839",2024,7,2024-02-11,"[40,50)","COMUNA 4",10,13,10,1,0,0,"-34.617.566","-58.358.616"
"3840",2024,7,2024-02-11,"[50,60)","COMUNA 4",11,5,2,1,0,0,"-34.617.566","-58.358.616"
"3841",2024,7,2024-02-11,"[60,70)","COMUNA 4",6,4,3,0,0,0,"-34.617.566","-58.358.616"
"3842",2024,7,2024-02-11,"[70,80)","COMUNA 4",6,4,3,1,0,0,"-34.617.566","-58.358.616"
"3843",2024,7,2024-02-11,"[0,10)","COMUNA 5",1,1,1,0,0,0,"-34.624.987","-58.350.197"
"3844",2024,7,2024-02-11,"[10,20)","COMUNA 5",5,2,1,0,0,0,"-34.624.987","-58.350.197"
"3845",2024,7,2024-02-11,"[20,30)","COMUNA 5",5,5,5,0,0,0,"-34.624.987","-58.350.197"
"3846",2024,7,2024-02-11,"[30,40)","COMUNA 5",6,5,4,0,0,0,"-34.624.987","-58.350.197"
"3847",2024,7,2024-02-11,"[40,50)","COMUNA 5",4,5,5,0,0,0,"-34.624.987","-58.350.197"
"3848",2024,7,2024-02-11,"[50,60)","COMUNA 5",5,3,3,0,0,0,"-34.624.987","-58.350.197"
"3849",2024,7,2024-02-11,"[60,70)","COMUNA 5",1,1,1,1,0,0,"-34.624.987","-58.350.197"
"3850",2024,7,2024-02-11,"[70,80)","COMUNA 5",2,1,1,0,0,0,"-34.624.987","-58.350.197"
"3851",2024,7,2024-02-11,"[90,100)","COMUNA 5",0,1,1,1,0,0,"-34.624.987","-58.350.197"
"3852",2024,7,2024-02-11,"[0,10)","COMUNA 6",2,2,2,1,0,0,"-34.633.553","-58.341.546"
"3853",2024,7,2024-02-11,"[10,20)","COMUNA 6",2,2,2,0,0,0,"-34.633.553","-58.341.546"
"3854",2024,7,2024-02-11,"[20,30)","COMUNA 6",4,2,2,0,0,0,"-34.633.553","-58.341.546"
"3855",2024,7,2024-02-11,"[30,40)","COMUNA 6",4,1,0,0,0,0,"-34.633.553","-58.341.546"
"3856",2024,7,2024-02-11,"[40,50)","COMUNA 6",6,4,3,0,0,0,"-34.633.553","-58.341.546"
"3857",2024,7,2024-02-11,"[50,60)","COMUNA 6",3,5,5,1,0,0,"-34.633.553","-58.341.546"
"3858",2024,7,2024-02-11,"[60,70)","COMUNA 6",1,2,2,0,0,0,"-34.633.553","-58.341.546"
"3859",2024,7,2024-02-11,"[70,80)","COMUNA 6",1,1,1,0,0,0,"-34.633.553","-58.341.546"
"3860",2024,7,2024-02-11,"[80,90)","COMUNA 6",0,1,1,0,0,0,"-34.633.553","-58.341.546"
"3861",2024,7,2024-02-11,"[0,10)","COMUNA 7",1,0,0,0,0,0,"-34.643.225","-58.332.644"
"3862",2024,7,2024-02-11,"[10,20)","COMUNA 7",7,7,6,0,0,0,"-34.643.225","-58.332.644"
"3863",2024,7,2024-02-11,"[20,30)","COMUNA 7",11,8,4,0,0,0,"-34.643.225","-58.332.644"
"3864",2024,7,2024-02-11,"[30,40)","COMUNA 7",14,11,8,1,0,0,"-34.643.225","-58.332.644"
"3865",2024,7,2024-02-11,"[40,50)","COMUNA 7",14,11,8,0,0,0,"-34.643.225","-58.332.644"
"3866",2024,7,2024-02-11,"[50,60)","COMUNA 7",7,11,10,0,0,0,"-34.643.225","-58.332.644"
"3867",2024,7,2024-02-11,"[60,70)","COMUNA 7",8,10,9,0,0,0,"-34.643.225","-58.332.644"
"3868",2024,7,2024-02-11,"[70,80)","COMUNA 7",2,2,2,0,0,0,"-34.643.225","-58.332.644"
"3869",2024,7,2024-02-11,"[80,90)","COMUNA 7",1,1,1,0,0,0,"-34.643.225","-58.332.644"
"3870",2024,7,2024-02-11,"[0,10)","COMUNA 8",3,2,2,0,0,0,"-34.653.956","-58.323.426"
"3871",2024,7,2024-02-11,"[10,20)","COMUNA 8",14,9,7,0,0,0,"-34.653.956","-58.323.426"
"3872",2024,7,2024-02-11,"[20,30)","COMUNA 8",15,18,17,0,0,0,"-34.653.956","-58.323.426"
"3873",2024,7,2024-02-11,"[30,40)","COMUNA 8",7,13,9,0,0,0,"-34.653.956","-58.323.426"
"3874",2024,7,2024-02-11,"[40,50)","COMUNA 8",11,12,11,0,0,0,"-34.653.956","-58.323.426"
"3875",2024,7,2024-02-11,"[50,60)","COMUNA 8",10,9,5,0,0,0,"-34.653.956","-58.323.426"
"3876",2024,7,2024-02-11,"[60,70)","COMUNA 8",5,3,3,0,0,0,"-34.653.956","-58.323.426"
"3877",2024,7,2024-02-11,"[70,80)","COMUNA 8",0,0,0,1,0,0,"-34.653.956","-58.323.426"
"3878",2024,7,2024-02-11,"[80,90)","COMUNA 8",1,1,0,0,0,0,"-34.653.956","-58.323.426"
"3879",2024,7,2024-02-11,"[0,10)","COMUNA 9",1,1,0,0,0,0,"-34.665.705","-58.313.885"
"3880",2024,7,2024-02-11,"[10,20)","COMUNA 9",6,4,3,1,0,0,"-34.665.705","-58.313.885"
"3881",2024,7,2024-02-11,"[20,30)","COMUNA 9",9,11,11,1,0,0,"-34.665.705","-58.313.885"
"3882",2024,7,2024-02-11,"[30,40)","COMUNA 9",6,3,2,0,0,0,"-34.665.705","-58.313.885"
"3883",2024,7,2024-02-11,"[40,50)","COMUNA 9",9,6,5,0,0,0,"-34.665.705","-58.313.885"
"3884",2024,7,2024-02-11,"[50,60)","COMUNA 9",5,6,6,0,0,0,"-34.665.705","-58.313.885"
"3885",2024,7,2024-02-11,"[60,70)","COMUNA 9",5,8,8,1,0,0,"-34.665.705","-58.313.885"
"3886",2024,7,2024-02-11,"[80,90)","COMUNA 9",0,1,1,0,0,0,"-34.665.705","-58.313.885"
"3887",2024,7,2024-02-11,"[90,100)","COMUNA 9",0,1,1,0,0,0,"-34.665.705","-58.313.885"
"3888",2024,7,2024-02-11,"[0,10)","SIN DATOS",3,2,2,0,0,0,NA,NA
"3889",2024,7,2024-02-11,"[10,20)","SIN DATOS",11,18,16,1,0,0,NA,NA
"3890",2024,7,2024-02-11,"[20,30)","SIN DATOS",26,18,13,2,0,0,NA,NA
"3891",2024,7,2024-02-11,"[30,40)","SIN DATOS",24,22,18,0,0,0,NA,NA
"3892",2024,7,2024-02-11,"[40,50)","SIN DATOS",21,18,18,1,0,0,NA,NA
"3893",2024,7,2024-02-11,"[50,60)","SIN DATOS",12,12,11,2,0,0,NA,NA
"3894",2024,7,2024-02-11,"[60,70)","SIN DATOS",6,10,8,0,0,0,NA,NA
"3895",2024,7,2024-02-11,"[70,80)","SIN DATOS",3,5,4,1,0,0,NA,NA
"3896",2024,7,2024-02-11,"[80,90)","SIN DATOS",2,1,1,0,0,0,NA,NA
"3897",2024,7,2024-02-11,"[90,100)","SIN DATOS",0,1,1,0,0,0,NA,NA
"3898",2024,8,2024-02-18,"[0,10)","COMUNA 1",8,6,4,1,0,0,"-34.602.312","-58.381.772"
"3899",2024,8,2024-02-18,"[10,20)","COMUNA 1",34,31,24,3,0,0,"-34.602.312","-58.381.772"
"3900",2024,8,2024-02-18,"[20,30)","COMUNA 1",34,27,19,1,0,0,"-34.602.312","-58.381.772"
"3901",2024,8,2024-02-18,"[30,40)","COMUNA 1",49,37,26,1,0,0,"-34.602.312","-58.381.772"
"3902",2024,8,2024-02-18,"[40,50)","COMUNA 1",38,34,27,1,0,0,"-34.602.312","-58.381.772"
"3903",2024,8,2024-02-18,"[50,60)","COMUNA 1",27,21,18,4,1,0,"-34.602.312","-58.381.772"
"3904",2024,8,2024-02-18,"[60,70)","COMUNA 1",10,12,8,1,1,0,"-34.602.312","-58.381.772"
"3905",2024,8,2024-02-18,"[70,80)","COMUNA 1",4,5,4,1,0,0,"-34.602.312","-58.381.772"
"3906",2024,8,2024-02-18,"[0,10)","COMUNA 10",6,4,4,0,0,0,"-34.678.425","-58.304.051"
"3907",2024,8,2024-02-18,"[10,20)","COMUNA 10",7,6,6,0,0,0,"-34.678.425","-58.304.051"
"3908",2024,8,2024-02-18,"[20,30)","COMUNA 10",10,11,9,0,0,0,"-34.678.425","-58.304.051"
"3909",2024,8,2024-02-18,"[30,40)","COMUNA 10",16,11,8,0,0,0,"-34.678.425","-58.304.051"
"3910",2024,8,2024-02-18,"[40,50)","COMUNA 10",18,13,11,0,0,0,"-34.678.425","-58.304.051"
"3911",2024,8,2024-02-18,"[50,60)","COMUNA 10",18,14,12,0,0,0,"-34.678.425","-58.304.051"
"3912",2024,8,2024-02-18,"[60,70)","COMUNA 10",8,3,3,0,0,0,"-34.678.425","-58.304.051"
"3913",2024,8,2024-02-18,"[70,80)","COMUNA 10",6,5,5,0,0,0,"-34.678.425","-58.304.051"
"3914",2024,8,2024-02-18,"[0,10)","COMUNA 11",9,4,4,1,0,0,"-34.692.068","-58.293.894"
"3915",2024,8,2024-02-18,"[10,20)","COMUNA 11",37,22,19,2,0,0,"-34.692.068","-58.293.894"
"3916",2024,8,2024-02-18,"[20,30)","COMUNA 11",34,17,14,1,1,0,"-34.692.068","-58.293.894"
"3917",2024,8,2024-02-18,"[30,40)","COMUNA 11",33,18,16,0,0,0,"-34.692.068","-58.293.894"
"3918",2024,8,2024-02-18,"[40,50)","COMUNA 11",41,20,18,1,0,0,"-34.692.068","-58.293.894"
"3919",2024,8,2024-02-18,"[50,60)","COMUNA 11",25,16,12,0,0,0,"-34.692.068","-58.293.894"
"3920",2024,8,2024-02-18,"[60,70)","COMUNA 11",35,26,23,1,0,0,"-34.692.068","-58.293.894"
"3921",2024,8,2024-02-18,"[70,80)","COMUNA 11",13,9,9,0,0,0,"-34.692.068","-58.293.894"
"3922",2024,8,2024-02-18,"[80,90)","COMUNA 11",6,5,4,1,0,0,"-34.692.068","-58.293.894"
"3923",2024,8,2024-02-18,"[90,100)","COMUNA 11",1,1,1,0,0,0,"-34.692.068","-58.293.894"
"3924",2024,8,2024-02-18,"[0,10)","COMUNA 12",9,5,5,1,0,0,"-34.706.587","-58.283.475"
"3925",2024,8,2024-02-18,"[10,20)","COMUNA 12",13,10,9,0,0,0,"-34.706.587","-58.283.475"
"3926",2024,8,2024-02-18,"[20,30)","COMUNA 12",16,12,6,0,0,0,"-34.706.587","-58.283.475"
"3927",2024,8,2024-02-18,"[30,40)","COMUNA 12",19,8,7,0,0,0,"-34.706.587","-58.283.475"
"3928",2024,8,2024-02-18,"[40,50)","COMUNA 12",21,17,9,2,0,0,"-34.706.587","-58.283.475"
"3929",2024,8,2024-02-18,"[50,60)","COMUNA 12",16,11,9,0,0,0,"-34.706.587","-58.283.475"
"3930",2024,8,2024-02-18,"[60,70)","COMUNA 12",15,11,8,0,0,0,"-34.706.587","-58.283.475"
"3931",2024,8,2024-02-18,"[70,80)","COMUNA 12",15,6,4,0,0,0,"-34.706.587","-58.283.475"
"3932",2024,8,2024-02-18,"[80,90)","COMUNA 12",7,4,3,1,0,0,"-34.706.587","-58.283.475"
"3933",2024,8,2024-02-18,"[90,100)","COMUNA 12",3,1,1,0,0,0,"-34.706.587","-58.283.475"
"3934",2024,8,2024-02-18,"[0,10)","COMUNA 13",4,3,2,0,0,0,"-34.721.933","-58.272.752"
"3935",2024,8,2024-02-18,"[10,20)","COMUNA 13",15,5,3,1,0,0,"-34.721.933","-58.272.752"
"3936",2024,8,2024-02-18,"[20,30)","COMUNA 13",18,8,3,0,0,0,"-34.721.933","-58.272.752"
"3937",2024,8,2024-02-18,"[30,40)","COMUNA 13",18,9,4,0,0,0,"-34.721.933","-58.272.752"
"3938",2024,8,2024-02-18,"[40,50)","COMUNA 13",12,12,7,0,0,0,"-34.721.933","-58.272.752"
"3939",2024,8,2024-02-18,"[50,60)","COMUNA 13",8,7,6,0,0,0,"-34.721.933","-58.272.752"
"3940",2024,8,2024-02-18,"[60,70)","COMUNA 13",7,7,6,1,0,0,"-34.721.933","-58.272.752"
"3941",2024,8,2024-02-18,"[70,80)","COMUNA 13",5,3,2,1,0,0,"-34.721.933","-58.272.752"
"3942",2024,8,2024-02-18,"[80,90)","COMUNA 13",2,1,0,0,0,0,"-34.721.933","-58.272.752"
"3943",2024,8,2024-02-18,"[90,100)","COMUNA 13",0,1,0,1,0,0,"-34.721.933","-58.272.752"
"3944",2024,8,2024-02-18,"[0,10)","COMUNA 14",1,3,1,1,0,0,"-34.738.059","-58.261.706"
"3945",2024,8,2024-02-18,"[10,20)","COMUNA 14",12,8,5,1,0,0,"-34.738.059","-58.261.706"
"3946",2024,8,2024-02-18,"[20,30)","COMUNA 14",13,5,3,0,0,0,"-34.738.059","-58.261.706"
"3947",2024,8,2024-02-18,"[30,40)","COMUNA 14",15,7,6,0,0,0,"-34.738.059","-58.261.706"
"3948",2024,8,2024-02-18,"[40,50)","COMUNA 14",18,9,5,0,0,0,"-34.738.059","-58.261.706"
"3949",2024,8,2024-02-18,"[50,60)","COMUNA 14",8,7,6,0,0,0,"-34.738.059","-58.261.706"
"3950",2024,8,2024-02-18,"[60,70)","COMUNA 14",15,8,4,0,0,0,"-34.738.059","-58.261.706"
"3951",2024,8,2024-02-18,"[70,80)","COMUNA 14",2,2,0,0,0,0,"-34.738.059","-58.261.706"
"3952",2024,8,2024-02-18,"[80,90)","COMUNA 14",3,0,0,0,0,0,"-34.738.059","-58.261.706"
"3953",2024,8,2024-02-18,"[0,10)","COMUNA 15",5,9,9,0,0,0,"-34.754.920","-58.250.315"
"3954",2024,8,2024-02-18,"[10,20)","COMUNA 15",28,24,20,2,0,0,"-34.754.920","-58.250.315"
"3955",2024,8,2024-02-18,"[20,30)","COMUNA 15",37,33,29,2,0,0,"-34.754.920","-58.250.315"
"3956",2024,8,2024-02-18,"[30,40)","COMUNA 15",46,36,33,1,0,0,"-34.754.920","-58.250.315"
"3957",2024,8,2024-02-18,"[40,50)","COMUNA 15",45,25,22,0,0,0,"-34.754.920","-58.250.315"
"3958",2024,8,2024-02-18,"[50,60)","COMUNA 15",30,25,22,0,0,0,"-34.754.920","-58.250.315"
"3959",2024,8,2024-02-18,"[60,70)","COMUNA 15",23,20,15,0,0,0,"-34.754.920","-58.250.315"
"3960",2024,8,2024-02-18,"[70,80)","COMUNA 15",13,13,10,1,0,0,"-34.754.920","-58.250.315"
"3961",2024,8,2024-02-18,"[80,90)","COMUNA 15",1,2,2,0,0,0,"-34.754.920","-58.250.315"
"3962",2024,8,2024-02-18,"[0,10)","COMUNA 2",2,1,0,1,0,0,"-34.606.241","-58.374.636"
"3963",2024,8,2024-02-18,"[10,20)","COMUNA 2",4,5,2,1,0,0,"-34.606.241","-58.374.636"
"3964",2024,8,2024-02-18,"[20,30)","COMUNA 2",9,3,0,0,0,0,"-34.606.241","-58.374.636"
"3965",2024,8,2024-02-18,"[30,40)","COMUNA 2",10,1,0,0,0,0,"-34.606.241","-58.374.636"
"3966",2024,8,2024-02-18,"[40,50)","COMUNA 2",6,8,5,0,0,0,"-34.606.241","-58.374.636"
"3967",2024,8,2024-02-18,"[50,60)","COMUNA 2",7,4,3,0,0,0,"-34.606.241","-58.374.636"
"3968",2024,8,2024-02-18,"[60,70)","COMUNA 2",1,1,1,0,0,0,"-34.606.241","-58.374.636"
"3969",2024,8,2024-02-18,"[70,80)","COMUNA 2",4,5,1,0,0,0,"-34.606.241","-58.374.636"
"3970",2024,8,2024-02-18,"[0,10)","COMUNA 3",7,0,0,0,0,0,"-34.611.339","-58.366.940"
"3971",2024,8,2024-02-18,"[10,20)","COMUNA 3",10,9,7,1,0,0,"-34.611.339","-58.366.940"
"3972",2024,8,2024-02-18,"[20,30)","COMUNA 3",15,9,9,0,0,0,"-34.611.339","-58.366.940"
"3973",2024,8,2024-02-18,"[30,40)","COMUNA 3",14,8,7,0,0,0,"-34.611.339","-58.366.940"
"3974",2024,8,2024-02-18,"[40,50)","COMUNA 3",24,18,14,2,0,0,"-34.611.339","-58.366.940"
"3975",2024,8,2024-02-18,"[50,60)","COMUNA 3",12,17,13,0,0,0,"-34.611.339","-58.366.940"
"3976",2024,8,2024-02-18,"[60,70)","COMUNA 3",5,5,3,0,0,0,"-34.611.339","-58.366.940"
"3977",2024,8,2024-02-18,"[70,80)","COMUNA 3",3,3,3,0,0,0,"-34.611.339","-58.366.940"
"3978",2024,8,2024-02-18,"[90,100)","COMUNA 3",1,0,0,0,0,0,"-34.611.339","-58.366.940"
"3979",2024,8,2024-02-18,"[0,10)","COMUNA 4",15,9,8,0,0,0,"-34.617.566","-58.358.616"
"3980",2024,8,2024-02-18,"[10,20)","COMUNA 4",18,18,16,3,0,0,"-34.617.566","-58.358.616"
"3981",2024,8,2024-02-18,"[20,30)","COMUNA 4",38,23,17,3,0,0,"-34.617.566","-58.358.616"
"3982",2024,8,2024-02-18,"[30,40)","COMUNA 4",28,16,11,0,0,0,"-34.617.566","-58.358.616"
"3983",2024,8,2024-02-18,"[40,50)","COMUNA 4",33,25,17,0,0,0,"-34.617.566","-58.358.616"
"3984",2024,8,2024-02-18,"[50,60)","COMUNA 4",21,18,16,0,0,0,"-34.617.566","-58.358.616"
"3985",2024,8,2024-02-18,"[60,70)","COMUNA 4",12,8,7,1,0,0,"-34.617.566","-58.358.616"
"3986",2024,8,2024-02-18,"[70,80)","COMUNA 4",3,2,2,0,0,0,"-34.617.566","-58.358.616"
"3987",2024,8,2024-02-18,"[80,90)","COMUNA 4",2,2,1,0,0,0,"-34.617.566","-58.358.616"
"3988",2024,8,2024-02-18,"[0,10)","COMUNA 5",5,3,3,0,0,0,"-34.624.987","-58.350.197"
"3989",2024,8,2024-02-18,"[10,20)","COMUNA 5",6,7,5,0,0,0,"-34.624.987","-58.350.197"
"3990",2024,8,2024-02-18,"[20,30)","COMUNA 5",9,11,11,0,0,0,"-34.624.987","-58.350.197"
"3991",2024,8,2024-02-18,"[30,40)","COMUNA 5",12,15,14,0,0,0,"-34.624.987","-58.350.197"
"3992",2024,8,2024-02-18,"[40,50)","COMUNA 5",14,8,7,0,0,0,"-34.624.987","-58.350.197"
"3993",2024,8,2024-02-18,"[50,60)","COMUNA 5",6,4,4,0,0,0,"-34.624.987","-58.350.197"
"3994",2024,8,2024-02-18,"[60,70)","COMUNA 5",7,3,3,0,0,0,"-34.624.987","-58.350.197"
"3995",2024,8,2024-02-18,"[70,80)","COMUNA 5",1,1,1,0,0,0,"-34.624.987","-58.350.197"
"3996",2024,8,2024-02-18,"[80,90)","COMUNA 5",1,1,1,0,0,0,"-34.624.987","-58.350.197"
"3997",2024,8,2024-02-18,"[90,100)","COMUNA 5",1,0,0,0,0,0,"-34.624.987","-58.350.197"
"3998",2024,8,2024-02-18,"[0,10)","COMUNA 6",1,3,3,0,0,0,"-34.633.553","-58.341.546"
"3999",2024,8,2024-02-18,"[10,20)","COMUNA 6",8,9,8,0,0,0,"-34.633.553","-58.341.546"
"4000",2024,8,2024-02-18,"[20,30)","COMUNA 6",11,5,5,0,0,0,"-34.633.553","-58.341.546"
"4001",2024,8,2024-02-18,"[30,40)","COMUNA 6",8,10,10,0,0,0,"-34.633.553","-58.341.546"
"4002",2024,8,2024-02-18,"[40,50)","COMUNA 6",12,12,11,0,0,0,"-34.633.553","-58.341.546"
"4003",2024,8,2024-02-18,"[50,60)","COMUNA 6",17,11,8,0,0,0,"-34.633.553","-58.341.546"
"4004",2024,8,2024-02-18,"[60,70)","COMUNA 6",7,5,5,0,0,0,"-34.633.553","-58.341.546"
"4005",2024,8,2024-02-18,"[80,90)","COMUNA 6",2,1,1,0,0,0,"-34.633.553","-58.341.546"
"4006",2024,8,2024-02-18,"[90,100)","COMUNA 6",0,1,1,0,0,0,"-34.633.553","-58.341.546"
"4007",2024,8,2024-02-18,"[0,10)","COMUNA 7",3,0,0,0,0,0,"-34.643.225","-58.332.644"
"4008",2024,8,2024-02-18,"[10,20)","COMUNA 7",12,9,9,0,0,0,"-34.643.225","-58.332.644"
"4009",2024,8,2024-02-18,"[20,30)","COMUNA 7",23,14,12,1,0,0,"-34.643.225","-58.332.644"
"4010",2024,8,2024-02-18,"[30,40)","COMUNA 7",30,19,18,0,0,0,"-34.643.225","-58.332.644"
"4011",2024,8,2024-02-18,"[40,50)","COMUNA 7",20,16,14,0,0,0,"-34.643.225","-58.332.644"
"4012",2024,8,2024-02-18,"[50,60)","COMUNA 7",19,11,8,0,0,0,"-34.643.225","-58.332.644"
"4013",2024,8,2024-02-18,"[60,70)","COMUNA 7",13,4,4,1,0,0,"-34.643.225","-58.332.644"
"4014",2024,8,2024-02-18,"[70,80)","COMUNA 7",7,5,4,0,0,0,"-34.643.225","-58.332.644"
"4015",2024,8,2024-02-18,"[80,90)","COMUNA 7",4,4,4,1,0,0,"-34.643.225","-58.332.644"
"4016",2024,8,2024-02-18,"[0,10)","COMUNA 8",9,4,3,0,0,0,"-34.653.956","-58.323.426"
"4017",2024,8,2024-02-18,"[10,20)","COMUNA 8",37,30,20,3,0,0,"-34.653.956","-58.323.426"
"4018",2024,8,2024-02-18,"[20,30)","COMUNA 8",37,20,18,0,0,0,"-34.653.956","-58.323.426"
"4019",2024,8,2024-02-18,"[30,40)","COMUNA 8",30,22,12,1,0,0,"-34.653.956","-58.323.426"
"4020",2024,8,2024-02-18,"[40,50)","COMUNA 8",25,19,14,0,0,0,"-34.653.956","-58.323.426"
"4021",2024,8,2024-02-18,"[50,60)","COMUNA 8",22,21,18,3,0,0,"-34.653.956","-58.323.426"
"4022",2024,8,2024-02-18,"[60,70)","COMUNA 8",10,9,6,0,0,0,"-34.653.956","-58.323.426"
"4023",2024,8,2024-02-18,"[70,80)","COMUNA 8",2,1,1,0,0,0,"-34.653.956","-58.323.426"
"4024",2024,8,2024-02-18,"[80,90)","COMUNA 8",2,3,2,0,0,0,"-34.653.956","-58.323.426"
"4025",2024,8,2024-02-18,"[0,10)","COMUNA 9",5,3,2,0,0,0,"-34.665.705","-58.313.885"
"4026",2024,8,2024-02-18,"[10,20)","COMUNA 9",15,13,12,1,0,0,"-34.665.705","-58.313.885"
"4027",2024,8,2024-02-18,"[20,30)","COMUNA 9",20,11,6,1,1,0,"-34.665.705","-58.313.885"
"4028",2024,8,2024-02-18,"[30,40)","COMUNA 9",8,5,4,0,0,0,"-34.665.705","-58.313.885"
"4029",2024,8,2024-02-18,"[40,50)","COMUNA 9",12,10,4,0,0,0,"-34.665.705","-58.313.885"
"4030",2024,8,2024-02-18,"[50,60)","COMUNA 9",8,5,3,0,0,0,"-34.665.705","-58.313.885"
"4031",2024,8,2024-02-18,"[60,70)","COMUNA 9",9,4,2,0,0,0,"-34.665.705","-58.313.885"
"4032",2024,8,2024-02-18,"[70,80)","COMUNA 9",4,2,1,0,0,0,"-34.665.705","-58.313.885"
"4033",2024,8,2024-02-18,"[80,90)","COMUNA 9",3,1,1,0,0,0,"-34.665.705","-58.313.885"
